Timestamp,Distance(m)
2026-01-18 15:23:39.786,10.007
2026-01-18 15:23:39.804,10.005
2026-01-18 15:23:39.804,10.006
2026-01-18 15:23:39.820,10.011
2026-01-18 15:23:39.836,10.007
2026-01-18 15:23:39.854,10.01
2026-01-18 15:23:39.854,10.009
2026-01-18 15:23:39.869,10.009
2026-01-18 15:23:39.886,10.014
2026-01-18 15:23:39.902,10.016
2026-01-18 15:23:39.920,10.019
2026-01-18 15:23:39.937,10.021
2026-01-18 15:23:39.937,10.019
2026-01-18 15:23:39.954,10.022
2026-01-18 15:23:39.970,10.026
2026-01-18 15:23:39.987,10.012
2026-01-18 15:23:39.987,10.013
2026-01-18 15:23:40.004,10.022
2026-01-18 15:23:40.020,10.025
2026-01-18 15:23:40.020,10.027
2026-01-18 15:23:40.036,10.022
2026-01-18 15:23:40.052,10.019
2026-01-18 15:23:40.068,10.016
2026-01-18 15:23:40.068,10.017
2026-01-18 15:23:40.084,10.016
2026-01-18 15:23:40.101,10.015
2026-01-18 15:23:40.119,10.016
2026-01-18 15:23:40.120,10.017
2026-01-18 15:23:40.135,10.018
2026-01-18 15:23:40.152,10.024
2026-01-18 15:23:40.152,10.021
2026-01-18 15:23:40.168,10.017
2026-01-18 15:23:40.185,10.032
2026-01-18 15:23:40.202,10.032
2026-01-18 15:23:40.202,10.032
2026-01-18 15:23:40.218,10.03
2026-01-18 15:23:40.236,10.027
2026-01-18 15:23:40.237,10.025
2026-01-18 15:23:40.253,10.027
2026-01-18 15:23:40.268,10.026
2026-01-18 15:23:40.286,10.028
2026-01-18 15:23:40.286,10.023
2026-01-18 15:23:40.303,10.023
2026-01-18 15:23:40.319,10.025
2026-01-18 15:23:40.320,10.022
2026-01-18 15:23:40.341,10.029
2026-01-18 15:23:40.351,10.022
2026-01-18 15:23:40.369,10.026
2026-01-18 15:23:40.370,10.02
2026-01-18 15:23:40.386,10.016
2026-01-18 15:23:40.402,10.017
2026-01-18 15:23:40.403,10.021
2026-01-18 15:23:40.418,10.021
2026-01-18 15:23:40.435,10.013
2026-01-18 15:23:40.453,10.019
2026-01-18 15:23:40.454,10.017
2026-01-18 15:23:40.469,10.016
2026-01-18 15:23:40.485,10.012
2026-01-18 15:23:40.503,10.009
2026-01-18 15:23:40.505,10.011
2026-01-18 15:23:40.520,10.006
2026-01-18 15:23:40.536,10.009
2026-01-18 15:23:40.536,10.007
2026-01-18 15:23:40.553,10.013
2026-01-18 15:23:40.569,10.007
2026-01-18 15:23:40.585,10.011
2026-01-18 15:23:40.585,10.01
2026-01-18 15:23:40.602,10.026
2026-01-18 15:23:40.618,10.023
2026-01-18 15:23:40.636,10.022
2026-01-18 15:23:40.637,10.023
2026-01-18 15:23:40.653,10.015
2026-01-18 15:23:40.669,10.017
2026-01-18 15:23:40.670,10.011
2026-01-18 15:23:40.685,10.011
2026-01-18 15:23:40.702,10.012
2026-01-18 15:23:40.703,10.011
2026-01-18 15:23:40.719,10.012
2026-01-18 15:23:40.736,10.006
2026-01-18 15:23:40.753,10.007
2026-01-18 15:23:40.754,10.018
2026-01-18 15:23:40.769,10.015
2026-01-18 15:23:40.786,10.013
2026-01-18 15:23:40.804,10.011
2026-01-18 15:23:40.804,10.011
2026-01-18 15:23:40.819,10.011
2026-01-18 15:23:40.836,10.011
2026-01-18 15:23:40.837,10.022
2026-01-18 15:23:40.852,10.015
2026-01-18 15:23:40.869,10.014
2026-01-18 15:23:40.885,10.008
2026-01-18 15:23:40.886,10.008
2026-01-18 15:23:40.902,10.006
2026-01-18 15:23:40.918,10.009
2026-01-18 15:23:40.935,10.008
2026-01-18 15:23:40.936,10.009
2026-01-18 15:23:40.952,10.005
2026-01-18 15:23:40.968,10.003
2026-01-18 15:23:40.969,9.998
2026-01-18 15:23:40.986,9.998
2026-01-18 15:23:41.002,9.996
2026-01-18 15:23:41.003,9.997
2026-01-18 15:23:41.019,9.99
2026-01-18 15:23:41.036,9.988
2026-01-18 15:23:41.053,9.988
2026-01-18 15:23:41.053,9.99
2026-01-18 15:23:41.070,9.991
2026-01-18 15:23:41.085,9.991
2026-01-18 15:23:41.102,9.997
2026-01-18 15:23:41.102,9.992
2026-01-18 15:23:41.118,9.993
2026-01-18 15:23:41.137,9.991
2026-01-18 15:23:41.137,9.991
2026-01-18 15:23:41.151,9.99
2026-01-18 15:23:41.169,9.99
2026-01-18 15:23:41.186,9.99
2026-01-18 15:23:41.186,9.99
2026-01-18 15:23:41.203,9.989
2026-01-18 15:23:41.221,9.991
2026-01-18 15:23:41.222,9.989
2026-01-18 15:23:41.236,9.991
2026-01-18 15:23:41.252,9.993
2026-01-18 15:23:41.269,9.994
2026-01-18 15:23:41.269,9.996
2026-01-18 15:23:41.287,9.993
2026-01-18 15:23:41.304,10.001
2026-01-18 15:23:41.304,9.996
2026-01-18 15:23:41.320,10.009
2026-01-18 15:23:41.346,10.005
2026-01-18 15:23:41.346,10.007
2026-01-18 15:23:41.353,10.005
2026-01-18 15:23:41.388,10.004
2026-01-18 15:23:41.389,10.005
2026-01-18 15:23:41.389,10.006
2026-01-18 15:23:41.419,10.006
2026-01-18 15:23:41.420,10.007
2026-01-18 15:23:41.437,10.006
2026-01-18 15:23:41.439,10.002
2026-01-18 15:23:41.452,10.001
2026-01-18 15:23:41.468,10.01
2026-01-18 15:23:41.487,10.013
2026-01-18 15:23:41.487,10.018
2026-01-18 15:23:41.503,10.019
2026-01-18 15:23:41.520,10.023
2026-01-18 15:23:41.521,10.027
2026-01-18 15:23:41.536,10.023
2026-01-18 15:23:41.552,10.019
2026-01-18 15:23:41.571,10.028
2026-01-18 15:23:41.571,10.026
2026-01-18 15:23:41.586,10.03
2026-01-18 15:23:41.602,10.027
2026-01-18 15:23:41.604,10.026
2026-01-18 15:23:41.619,10.021
2026-01-18 15:23:41.635,10.025
2026-01-18 15:23:41.653,10.028
2026-01-18 15:23:41.653,10.03
2026-01-18 15:23:41.669,10.03
2026-01-18 15:23:41.687,10.031
2026-01-18 15:23:41.687,10.032
2026-01-18 15:23:41.702,10.032
2026-01-18 15:23:41.719,10.039
2026-01-18 15:23:41.736,10.032
2026-01-18 15:23:41.736,10.044
2026-01-18 15:23:41.752,10.037
2026-01-18 15:23:41.769,10.038
2026-01-18 15:23:41.787,10.033
2026-01-18 15:23:41.787,10.027
2026-01-18 15:23:41.802,10.026
2026-01-18 15:23:41.820,10.024
2026-01-18 15:23:41.820,10.028
2026-01-18 15:23:41.835,10.028
2026-01-18 15:23:41.853,10.025
2026-01-18 15:23:41.868,10.024
2026-01-18 15:23:41.869,10.02
2026-01-18 15:23:41.886,10.019
2026-01-18 15:23:41.902,10.016
2026-01-18 15:23:41.920,10.016
2026-01-18 15:23:41.920,10.009
2026-01-18 15:23:41.935,10.01
2026-01-18 15:23:41.952,10.008
2026-01-18 15:23:41.952,10.006
2026-01-18 15:23:41.968,10.0
2026-01-18 15:23:41.987,9.997
2026-01-18 15:23:41.988,9.992
2026-01-18 15:23:42.003,9.992
2026-01-18 15:23:42.019,9.987
2026-01-18 15:23:42.036,9.984
2026-01-18 15:23:42.036,9.981
2026-01-18 15:23:42.051,9.979
2026-01-18 15:23:42.069,9.984
2026-01-18 15:23:42.085,9.979
2026-01-18 15:23:42.086,9.978
2026-01-18 15:23:42.103,9.975
2026-01-18 15:23:42.119,9.974
2026-01-18 15:23:42.120,9.965
2026-01-18 15:23:42.135,9.965
2026-01-18 15:23:42.152,9.965
2026-01-18 15:23:42.169,9.969
2026-01-18 15:23:42.170,9.981
2026-01-18 15:23:42.186,9.984
2026-01-18 15:23:42.202,9.985
2026-01-18 15:23:42.219,9.985
2026-01-18 15:23:42.219,9.995
2026-01-18 15:23:42.235,10.003
2026-01-18 15:23:42.252,10.003
2026-01-18 15:23:42.252,10.006
2026-01-18 15:23:42.268,10.003
2026-01-18 15:23:42.285,10.003
2026-01-18 15:23:42.302,9.995
2026-01-18 15:23:42.302,9.994
2026-01-18 15:23:42.318,9.992
2026-01-18 15:23:42.340,9.994
2026-01-18 15:23:42.340,9.992
2026-01-18 15:23:42.352,9.989
2026-01-18 15:23:42.368,9.985
2026-01-18 15:23:42.384,9.986
2026-01-18 15:23:42.386,9.982
2026-01-18 15:23:42.401,9.98
2026-01-18 15:23:42.417,9.982
2026-01-18 15:23:42.435,9.984
2026-01-18 15:23:42.435,9.987
2026-01-18 15:23:42.452,9.987
2026-01-18 15:23:42.468,9.996
2026-01-18 15:23:42.468,9.995
2026-01-18 15:23:42.485,9.993
2026-01-18 15:23:42.501,9.995
2026-01-18 15:23:42.519,9.996
2026-01-18 15:23:42.519,10.0
2026-01-18 15:23:42.536,9.997
2026-01-18 15:23:42.552,9.997
2026-01-18 15:23:42.552,9.997
2026-01-18 15:23:42.569,9.993
2026-01-18 15:23:42.586,10.001
2026-01-18 15:23:42.587,10.002
2026-01-18 15:23:42.602,10.0
2026-01-18 15:23:42.618,10.001
2026-01-18 15:23:42.639,9.997
2026-01-18 15:23:42.639,9.991
2026-01-18 15:23:42.652,9.995
2026-01-18 15:23:42.669,9.998
2026-01-18 15:23:42.686,9.993
2026-01-18 15:23:42.686,9.989
2026-01-18 15:23:42.703,9.988
2026-01-18 15:23:42.743,9.989
2026-01-18 15:23:42.744,9.99
2026-01-18 15:23:42.744,9.989
2026-01-18 15:23:42.744,9.987
2026-01-18 15:23:42.769,9.995
2026-01-18 15:23:42.769,9.993
2026-01-18 15:23:42.786,9.989
2026-01-18 15:23:42.802,9.985
2026-01-18 15:23:42.818,9.988
2026-01-18 15:23:42.818,9.993
2026-01-18 15:23:42.836,9.997
2026-01-18 15:23:42.852,9.987
2026-01-18 15:23:42.853,9.982
2026-01-18 15:23:42.868,9.978
2026-01-18 15:23:42.886,9.994
2026-01-18 15:23:42.887,9.999
2026-01-18 15:23:42.902,10.003
2026-01-18 15:23:42.919,9.998
2026-01-18 15:23:42.936,9.993
2026-01-18 15:23:42.936,9.991
2026-01-18 15:23:42.953,9.99
2026-01-18 15:23:42.968,9.993
2026-01-18 15:23:42.985,9.994
2026-01-18 15:23:42.986,9.992
2026-01-18 15:23:43.003,9.99
2026-01-18 15:23:43.019,9.992
2026-01-18 15:23:43.019,9.989
2026-01-18 15:23:43.036,9.995
2026-01-18 15:23:43.051,10.003
2026-01-18 15:23:43.069,10.008
2026-01-18 15:23:43.070,10.012
2026-01-18 15:23:43.085,10.02
2026-01-18 15:23:43.102,10.017
2026-01-18 15:23:43.103,10.018
2026-01-18 15:23:43.118,10.025
2026-01-18 15:23:43.136,10.023
2026-01-18 15:23:43.151,10.018
2026-01-18 15:23:43.152,10.01
2026-01-18 15:23:43.168,10.007
2026-01-18 15:23:43.185,10.01
2026-01-18 15:23:43.202,10.01
2026-01-18 15:23:43.202,10.009
2026-01-18 15:23:43.218,10.014
2026-01-18 15:23:43.234,10.017
2026-01-18 15:23:43.235,10.014
2026-01-18 15:23:43.253,10.02
2026-01-18 15:23:43.269,10.018
2026-01-18 15:23:43.286,10.007
2026-01-18 15:23:43.286,10.0
2026-01-18 15:23:43.302,10.009
2026-01-18 15:23:43.319,10.006
2026-01-18 15:23:43.319,10.01
2026-01-18 15:23:43.341,10.012
2026-01-18 15:23:43.352,10.006
2026-01-18 15:23:43.370,10.017
2026-01-18 15:23:43.370,10.014
2026-01-18 15:23:43.385,10.012
2026-01-18 15:23:43.402,10.009
2026-01-18 15:23:43.418,10.007
2026-01-18 15:23:43.418,10.011
2026-01-18 15:23:43.434,10.004
2026-01-18 15:23:43.453,10.0
2026-01-18 15:23:43.453,10.0
2026-01-18 15:23:43.470,10.0
2026-01-18 15:23:43.486,10.001
2026-01-18 15:23:43.502,10.001
2026-01-18 15:23:43.503,10.005
2026-01-18 15:23:43.519,10.006
2026-01-18 15:23:43.538,10.001
2026-01-18 15:23:43.538,10.007
2026-01-18 15:23:43.553,9.998
2026-01-18 15:23:43.568,10.004
2026-01-18 15:23:43.586,10.004
2026-01-18 15:23:43.586,10.007
2026-01-18 15:23:43.603,10.016
2026-01-18 15:23:43.619,10.011
2026-01-18 15:23:43.619,10.006
2026-01-18 15:23:43.635,10.007
2026-01-18 15:23:43.651,9.998
2026-01-18 15:23:43.668,10.006
2026-01-18 15:23:43.669,10.002
2026-01-18 15:23:43.686,9.999
2026-01-18 15:23:43.702,9.994
2026-01-18 15:23:43.703,9.994
2026-01-18 15:23:43.718,9.989
2026-01-18 15:23:43.736,9.99
2026-01-18 15:23:43.752,9.989
2026-01-18 15:23:43.752,9.991
2026-01-18 15:23:43.769,9.993
2026-01-18 15:23:43.785,9.991
2026-01-18 15:23:43.803,9.988
