Timestamp,Distance(m)
2026-01-18 17:10:18.958,24.052
2026-01-18 17:10:18.976,24.051
2026-01-18 17:10:18.976,24.06
2026-01-18 17:10:18.991,24.065
2026-01-18 17:10:19.007,24.066
2026-01-18 17:10:19.026,24.079
2026-01-18 17:10:19.026,24.083
2026-01-18 17:10:19.042,24.093
2026-01-18 17:10:19.059,24.098
2026-01-18 17:10:19.059,24.105
2026-01-18 17:10:19.075,24.107
2026-01-18 17:10:19.092,24.119
2026-01-18 17:10:19.109,24.13
2026-01-18 17:10:19.109,24.15
2026-01-18 17:10:19.125,24.158
2026-01-18 17:10:19.141,24.173
2026-01-18 17:10:19.158,24.178
2026-01-18 17:10:19.158,24.185
2026-01-18 17:10:19.175,24.192
2026-01-18 17:10:19.192,24.196
2026-01-18 17:10:19.193,24.193
2026-01-18 17:10:19.207,24.2
2026-01-18 17:10:19.226,24.213
2026-01-18 17:10:19.227,24.221
2026-01-18 17:10:19.242,24.236
2026-01-18 17:10:19.258,24.247
2026-01-18 17:10:19.275,24.313
2026-01-18 17:10:19.275,24.369
2026-01-18 17:10:19.292,24.418
2026-01-18 17:10:19.308,24.468
2026-01-18 17:10:19.331,24.511
2026-01-18 17:10:19.333,24.532
2026-01-18 17:10:19.341,24.58
2026-01-18 17:10:19.359,24.581
2026-01-18 17:10:19.359,24.597
2026-01-18 17:10:19.374,24.621
2026-01-18 17:10:19.392,24.64
2026-01-18 17:10:19.408,24.639
2026-01-18 17:10:19.409,24.644
2026-01-18 17:10:19.426,24.643
2026-01-18 17:10:19.441,24.647
2026-01-18 17:10:19.457,24.659
2026-01-18 17:10:19.457,24.665
2026-01-18 17:10:19.476,24.668
2026-01-18 17:10:19.492,24.677
2026-01-18 17:10:19.492,24.676
2026-01-18 17:10:19.509,24.684
2026-01-18 17:10:19.525,24.688
2026-01-18 17:10:19.526,24.689
2026-01-18 17:10:19.542,24.701
2026-01-18 17:10:19.559,24.71
2026-01-18 17:10:19.575,24.721
2026-01-18 17:10:19.576,24.73
2026-01-18 17:10:19.592,24.745
2026-01-18 17:10:19.608,24.759
2026-01-18 17:10:19.626,24.775
2026-01-18 17:10:19.626,24.786
2026-01-18 17:10:19.641,24.806
2026-01-18 17:10:19.657,24.836
2026-01-18 17:10:19.658,24.861
2026-01-18 17:10:19.675,24.874
2026-01-18 17:10:19.691,24.885
2026-01-18 17:10:19.708,24.898
2026-01-18 17:10:19.717,24.91
2026-01-18 17:10:19.718,24.922
2026-01-18 17:10:19.743,24.93
2026-01-18 17:10:19.743,24.944
2026-01-18 17:10:19.758,24.951
2026-01-18 17:10:19.775,24.959
2026-01-18 17:10:19.792,24.966
2026-01-18 17:10:19.793,24.973
2026-01-18 17:10:19.808,24.982
2026-01-18 17:10:19.825,24.984
2026-01-18 17:10:19.842,24.988
2026-01-18 17:10:19.842,25.008
2026-01-18 17:10:19.859,25.024
2026-01-18 17:10:19.875,25.038
2026-01-18 17:10:19.876,25.05
2026-01-18 17:10:19.891,25.057
2026-01-18 17:10:19.908,25.068
2026-01-18 17:10:19.925,25.083
2026-01-18 17:10:19.928,25.086
2026-01-18 17:10:19.942,25.097
