Timestamp,Distance(m)
2026-01-13 17:24:50.124,25.235
2026-01-13 17:24:50.141,25.244
2026-01-13 17:24:50.141,25.239
2026-01-13 17:24:50.157,25.243
2026-01-13 17:24:50.174,25.239
2026-01-13 17:24:50.174,25.249
2026-01-13 17:24:50.191,25.254
2026-01-13 17:24:50.209,25.259
2026-01-13 17:24:50.210,25.268
2026-01-13 17:24:50.226,25.256
2026-01-13 17:24:50.242,25.263
2026-01-13 17:24:50.260,25.26
2026-01-13 17:24:50.260,25.27
2026-01-13 17:24:50.277,25.278
2026-01-13 17:24:50.292,25.28
2026-01-13 17:24:50.309,25.278
2026-01-13 17:24:50.310,25.27
2026-01-13 17:24:50.326,25.267
2026-01-13 17:24:50.342,25.261
2026-01-13 17:24:50.343,25.25
2026-01-13 17:24:50.360,25.24
2026-01-13 17:24:50.378,25.233
2026-01-13 17:24:50.392,25.226
2026-01-13 17:24:50.409,25.227
2026-01-13 17:24:50.426,25.223
2026-01-13 17:24:50.427,25.223
2026-01-13 17:24:50.442,25.22
2026-01-13 17:24:50.461,25.222
2026-01-13 17:24:50.461,25.229
2026-01-13 17:24:50.476,25.224
2026-01-13 17:24:50.493,25.228
2026-01-13 17:24:50.510,25.223
2026-01-13 17:24:50.511,25.23
2026-01-13 17:24:50.526,25.235
2026-01-13 17:24:50.543,25.233
2026-01-13 17:24:50.560,25.236
2026-01-13 17:24:50.560,25.235
2026-01-13 17:24:50.576,25.237
2026-01-13 17:24:50.592,25.235
2026-01-13 17:24:50.609,25.232
2026-01-13 17:24:50.609,25.236
2026-01-13 17:24:50.626,25.232
2026-01-13 17:24:50.643,25.233
2026-01-13 17:24:50.643,25.236
2026-01-13 17:24:50.659,25.234
2026-01-13 17:24:50.675,25.237
2026-01-13 17:24:50.691,25.234
2026-01-13 17:24:50.691,25.234
2026-01-13 17:24:50.709,25.232
2026-01-13 17:24:50.725,25.23
2026-01-13 17:24:50.726,25.223
2026-01-13 17:24:50.743,25.226
2026-01-13 17:24:50.759,25.221
2026-01-13 17:24:50.784,25.219
2026-01-13 17:24:50.784,25.224
2026-01-13 17:24:50.791,25.22
2026-01-13 17:24:50.808,25.224
2026-01-13 17:24:50.825,25.232
2026-01-13 17:24:50.827,25.226
2026-01-13 17:24:50.842,25.228
2026-01-13 17:24:50.859,25.231
2026-01-13 17:24:50.860,25.223
2026-01-13 17:24:50.875,25.229
2026-01-13 17:24:50.893,25.224
2026-01-13 17:24:50.893,25.227
2026-01-13 17:24:50.909,25.228
2026-01-13 17:24:50.924,25.221
2026-01-13 17:24:50.943,25.216
2026-01-13 17:24:50.943,25.217
2026-01-13 17:24:50.959,25.209
2026-01-13 17:24:50.976,25.211
2026-01-13 17:24:50.992,25.21
2026-01-13 17:24:50.992,25.216
2026-01-13 17:24:51.009,25.217
2026-01-13 17:24:51.026,25.21
2026-01-13 17:24:51.026,25.213
2026-01-13 17:24:51.043,25.213
2026-01-13 17:24:51.059,25.204
2026-01-13 17:24:51.075,25.199
2026-01-13 17:24:51.075,25.197
2026-01-13 17:24:51.093,25.205
2026-01-13 17:24:51.109,25.199
2026-01-13 17:24:51.125,25.192
2026-01-13 17:24:51.125,25.194
2026-01-13 17:24:51.142,25.198
2026-01-13 17:24:51.157,25.191
2026-01-13 17:24:51.158,25.197
2026-01-13 17:24:51.174,25.204
2026-01-13 17:24:51.193,25.208
2026-01-13 17:24:51.194,25.217
2026-01-13 17:24:51.208,25.214
2026-01-13 17:24:51.225,25.217
2026-01-13 17:24:51.253,25.223
2026-01-13 17:24:51.254,25.225
2026-01-13 17:24:51.254,25.237
2026-01-13 17:24:51.275,25.242
2026-01-13 17:24:51.292,25.245
2026-01-13 17:24:51.292,25.254
2026-01-13 17:24:51.309,25.251
2026-01-13 17:24:51.326,25.254
2026-01-13 17:24:51.326,25.256
2026-01-13 17:24:51.346,25.259
2026-01-13 17:24:51.359,25.268
2026-01-13 17:24:51.376,25.269
2026-01-13 17:24:51.376,25.272
