Timestamp,Distance(m)
2026-01-18 15:40:05.803,9.917
2026-01-18 15:40:05.818,9.917
2026-01-18 15:40:05.819,9.922
2026-01-18 15:40:05.836,9.922
2026-01-18 15:40:05.852,9.918
2026-01-18 15:40:05.871,9.921
2026-01-18 15:40:05.871,9.923
2026-01-18 15:40:05.885,9.92
2026-01-18 15:40:05.902,9.919
2026-01-18 15:40:05.903,9.915
2026-01-18 15:40:05.918,9.915
2026-01-18 15:40:05.936,9.918
2026-01-18 15:40:05.953,9.912
2026-01-18 15:40:05.953,9.907
2026-01-18 15:40:05.969,9.906
2026-01-18 15:40:05.986,9.907
2026-01-18 15:40:05.987,9.908
2026-01-18 15:40:06.001,9.911
2026-01-18 15:40:06.018,9.912
2026-01-18 15:40:06.037,9.91
2026-01-18 15:40:06.037,9.907
2026-01-18 15:40:06.051,9.909
2026-01-18 15:40:06.069,9.906
2026-01-18 15:40:06.086,9.905
2026-01-18 15:40:06.086,9.904
2026-01-18 15:40:06.102,9.904
2026-01-18 15:40:06.118,9.906
2026-01-18 15:40:06.119,9.911
2026-01-18 15:40:06.135,9.913
2026-01-18 15:40:06.153,9.913
2026-01-18 15:40:06.154,9.919
2026-01-18 15:40:06.169,9.917
2026-01-18 15:40:06.185,9.916
2026-01-18 15:40:06.202,9.926
2026-01-18 15:40:06.203,9.931
2026-01-18 15:40:06.220,9.929
2026-01-18 15:40:06.234,9.925
2026-01-18 15:40:06.251,9.923
2026-01-18 15:40:06.254,9.919
2026-01-18 15:40:06.267,9.916
2026-01-18 15:40:06.286,9.918
2026-01-18 15:40:06.287,9.919
2026-01-18 15:40:06.302,9.925
2026-01-18 15:40:06.319,9.932
2026-01-18 15:40:06.335,9.929
2026-01-18 15:40:06.335,9.928
2026-01-18 15:40:06.352,9.924
2026-01-18 15:40:06.369,9.928
2026-01-18 15:40:06.369,9.927
2026-01-18 15:40:06.391,9.927
2026-01-18 15:40:06.402,9.93
2026-01-18 15:40:06.418,9.925
2026-01-18 15:40:06.419,9.915
2026-01-18 15:40:06.436,9.909
2026-01-18 15:40:06.452,9.918
2026-01-18 15:40:06.468,9.918
2026-01-18 15:40:06.468,9.919
2026-01-18 15:40:06.486,9.921
2026-01-18 15:40:06.501,9.918
2026-01-18 15:40:06.520,9.907
2026-01-18 15:40:06.535,9.902
2026-01-18 15:40:06.551,9.903
2026-01-18 15:40:06.552,9.902
2026-01-18 15:40:06.567,9.904
2026-01-18 15:40:06.586,9.905
2026-01-18 15:40:06.586,9.906
2026-01-18 15:40:06.602,9.907
2026-01-18 15:40:06.618,9.909
2026-01-18 15:40:06.636,9.913
2026-01-18 15:40:06.636,9.914
2026-01-18 15:40:06.650,9.911
2026-01-18 15:40:06.668,9.909
2026-01-18 15:40:06.685,9.915
2026-01-18 15:40:06.686,9.915
2026-01-18 15:40:06.701,9.912
2026-01-18 15:40:06.718,9.912
2026-01-18 15:40:06.719,9.911
2026-01-18 15:40:06.736,9.911
2026-01-18 15:40:06.752,9.915
2026-01-18 15:40:06.768,9.914
2026-01-18 15:40:06.769,9.914
2026-01-18 15:40:06.785,9.911
2026-01-18 15:40:06.804,9.913
2026-01-18 15:40:06.804,9.91
2026-01-18 15:40:06.817,9.91
2026-01-18 15:40:06.835,9.922
2026-01-18 15:40:06.850,9.924
2026-01-18 15:40:06.851,9.922
2026-01-18 15:40:06.868,9.917
2026-01-18 15:40:06.890,9.917
2026-01-18 15:40:06.890,9.915
2026-01-18 15:40:06.901,9.914
2026-01-18 15:40:06.917,9.919
2026-01-18 15:40:06.934,9.92
2026-01-18 15:40:06.935,9.922
2026-01-18 15:40:06.951,9.923
2026-01-18 15:40:06.968,9.922
2026-01-18 15:40:06.984,9.924
2026-01-18 15:40:06.985,9.926
2026-01-18 15:40:07.000,9.926
2026-01-18 15:40:07.017,9.924
2026-01-18 15:40:07.018,9.924
2026-01-18 15:40:07.036,9.928
2026-01-18 15:40:07.052,9.93
2026-01-18 15:40:07.069,9.925
2026-01-18 15:40:07.069,9.922
2026-01-18 15:40:07.085,9.919
2026-01-18 15:40:07.101,9.92
2026-01-18 15:40:07.102,9.918
2026-01-18 15:40:07.118,9.917
2026-01-18 15:40:07.135,9.917
2026-01-18 15:40:07.152,9.917
2026-01-18 15:40:07.152,9.918
2026-01-18 15:40:07.168,9.917
2026-01-18 15:40:07.185,9.915
2026-01-18 15:40:07.186,9.913
2026-01-18 15:40:07.201,9.909
2026-01-18 15:40:07.219,9.911
2026-01-18 15:40:07.236,9.913
2026-01-18 15:40:07.237,9.919
2026-01-18 15:40:07.251,9.927
2026-01-18 15:40:07.268,9.935
2026-01-18 15:40:07.269,9.938
2026-01-18 15:40:07.285,9.93
2026-01-18 15:40:07.302,9.929
2026-01-18 15:40:07.318,9.923
2026-01-18 15:40:07.319,9.916
2026-01-18 15:40:07.336,9.918
2026-01-18 15:40:07.352,9.916
2026-01-18 15:40:07.368,9.912
2026-01-18 15:40:07.368,9.91
2026-01-18 15:40:07.392,9.911
2026-01-18 15:40:07.393,9.914
2026-01-18 15:40:07.402,9.916
2026-01-18 15:40:07.418,9.918
2026-01-18 15:40:07.435,9.92
2026-01-18 15:40:07.452,9.928
2026-01-18 15:40:07.452,9.931
2026-01-18 15:40:07.487,9.93
2026-01-18 15:40:07.487,9.926
2026-01-18 15:40:07.503,9.923
2026-01-18 15:40:07.518,9.923
2026-01-18 15:40:07.537,9.922
2026-01-18 15:40:07.537,9.918
2026-01-18 15:40:07.550,9.915
2026-01-18 15:40:07.570,9.912
2026-01-18 15:40:07.570,9.911
2026-01-18 15:40:07.584,9.907
2026-01-18 15:40:07.603,9.907
2026-01-18 15:40:07.619,9.912
2026-01-18 15:40:07.619,9.909
2026-01-18 15:40:07.634,9.909
2026-01-18 15:40:07.652,9.908
2026-01-18 15:40:07.668,9.911
2026-01-18 15:40:07.669,9.911
2026-01-18 15:40:07.685,9.912
2026-01-18 15:40:07.702,9.911
2026-01-18 15:40:07.702,9.91
2026-01-18 15:40:07.718,9.913
2026-01-18 15:40:07.736,9.916
2026-01-18 15:40:07.752,9.921
2026-01-18 15:40:07.753,9.926
2026-01-18 15:40:07.767,9.928
2026-01-18 15:40:07.787,9.932
2026-01-18 15:40:07.787,9.935
2026-01-18 15:40:07.801,9.934
2026-01-18 15:40:07.818,9.931
2026-01-18 15:40:07.836,9.928
2026-01-18 15:40:07.836,9.92
2026-01-18 15:40:07.852,9.915
2026-01-18 15:40:07.868,9.912
2026-01-18 15:40:07.885,9.91
2026-01-18 15:40:07.886,9.916
2026-01-18 15:40:07.902,9.923
2026-01-18 15:40:07.918,9.935
2026-01-18 15:40:07.918,9.927
2026-01-18 15:40:07.935,9.919
2026-01-18 15:40:07.951,9.912
2026-01-18 15:40:07.968,9.909
2026-01-18 15:40:07.969,9.902
2026-01-18 15:40:07.986,9.902
2026-01-18 15:40:08.002,9.9
2026-01-18 15:40:08.003,9.913
2026-01-18 15:40:08.017,9.913
2026-01-18 15:40:08.036,9.912
2026-01-18 15:40:08.054,9.91
2026-01-18 15:40:08.055,9.906
2026-01-18 15:40:08.075,9.902
2026-01-18 15:40:08.075,9.898
2026-01-18 15:40:08.086,9.894
2026-01-18 15:40:08.101,9.897
2026-01-18 15:40:08.117,9.895
2026-01-18 15:40:08.135,9.895
2026-01-18 15:40:08.136,9.895
2026-01-18 15:40:08.151,9.903
2026-01-18 15:40:08.168,9.903
2026-01-18 15:40:08.169,9.907
2026-01-18 15:40:08.191,9.907
2026-01-18 15:40:08.210,9.905
