Timestamp,Distance(m)
2026-01-18 16:52:01.635,50.049
2026-01-18 16:52:01.636,50.05
2026-01-18 16:52:01.636,50.047
2026-01-18 16:52:01.636,50.049
2026-01-18 16:52:01.644,50.041
2026-01-18 16:52:01.656,50.04
2026-01-18 16:52:01.671,50.045
2026-01-18 16:52:01.688,50.041
2026-01-18 16:52:01.704,50.045
2026-01-18 16:52:01.705,50.051
2026-01-18 16:52:01.720,50.052
2026-01-18 16:52:01.737,50.055
2026-01-18 16:52:01.754,50.058
2026-01-18 16:52:01.754,50.058
2026-01-18 16:52:01.777,50.063
2026-01-18 16:52:01.802,50.063
2026-01-18 16:52:01.803,50.066
2026-01-18 16:52:01.820,50.077
2026-01-18 16:52:01.836,50.077
2026-01-18 16:52:01.837,50.071
2026-01-18 16:52:01.852,50.06
2026-01-18 16:52:01.870,50.063
2026-01-18 16:52:01.887,50.055
2026-01-18 16:52:01.887,50.049
2026-01-18 16:52:01.903,50.044
2026-01-18 16:52:01.919,50.046
2026-01-18 16:52:01.920,50.046
2026-01-18 16:52:01.935,50.048
2026-01-18 16:52:01.953,50.046
2026-01-18 16:52:01.970,50.044
2026-01-18 16:52:01.970,50.05
2026-01-18 16:52:01.988,50.057
2026-01-18 16:52:02.003,50.061
2026-01-18 16:52:02.003,50.054
2026-01-18 16:52:02.020,50.048
2026-01-18 16:52:02.036,50.037
2026-01-18 16:52:02.052,50.036
2026-01-18 16:52:02.053,50.03
2026-01-18 16:52:02.070,50.032
2026-01-18 16:52:02.085,50.032
2026-01-18 16:52:02.102,50.024
2026-01-18 16:52:02.103,50.022
2026-01-18 16:52:02.119,50.026
2026-01-18 16:52:02.135,50.024
2026-01-18 16:52:02.135,50.018
2026-01-18 16:52:02.152,50.022
2026-01-18 16:52:02.170,50.021
2026-01-18 16:52:02.187,50.023
2026-01-18 16:52:02.187,50.033
2026-01-18 16:52:02.202,50.037
2026-01-18 16:52:02.219,50.046
2026-01-18 16:52:02.220,50.046
2026-01-18 16:52:02.235,50.049
2026-01-18 16:52:02.250,50.053
2026-01-18 16:52:02.270,50.051
2026-01-18 16:52:02.270,50.041
2026-01-18 16:52:02.286,50.039
2026-01-18 16:52:02.310,50.048
2026-01-18 16:52:02.325,50.056
2026-01-18 16:52:02.336,50.066
2026-01-18 16:52:02.352,50.069
2026-01-18 16:52:02.352,50.074
2026-01-18 16:52:02.370,50.072
2026-01-18 16:52:02.388,50.065
2026-01-18 16:52:02.388,50.065
2026-01-18 16:52:02.405,50.064
2026-01-18 16:52:02.421,50.069
2026-01-18 16:52:02.439,50.075
2026-01-18 16:52:02.439,50.077
2026-01-18 16:52:02.454,50.068
2026-01-18 16:52:02.469,50.072
2026-01-18 16:52:02.488,50.079
2026-01-18 16:52:02.488,50.079
2026-01-18 16:52:02.522,50.077
2026-01-18 16:52:02.522,50.077
2026-01-18 16:52:02.537,50.078
2026-01-18 16:52:02.553,50.079
2026-01-18 16:52:02.571,50.075
2026-01-18 16:52:02.571,50.071
2026-01-18 16:52:02.587,50.071
2026-01-18 16:52:02.604,50.077
2026-01-18 16:52:02.604,50.077
2026-01-18 16:52:02.621,50.072
2026-01-18 16:52:02.641,50.059
2026-01-18 16:52:02.641,50.053
2026-01-18 16:52:02.654,50.05
2026-01-18 16:52:02.671,50.05
2026-01-18 16:52:02.691,50.05
2026-01-18 16:52:02.691,50.052
2026-01-18 16:52:02.702,50.053
2026-01-18 16:52:02.720,50.046
2026-01-18 16:52:02.737,50.046
2026-01-18 16:52:02.738,50.046
2026-01-18 16:52:02.758,50.052
2026-01-18 16:52:02.770,50.059
2026-01-18 16:52:02.771,50.057
2026-01-18 16:52:02.786,50.056
2026-01-18 16:52:02.801,50.047
2026-01-18 16:52:02.818,50.046
2026-01-18 16:52:02.819,50.046
2026-01-18 16:52:02.836,50.044
2026-01-18 16:52:02.852,50.042
2026-01-18 16:52:02.870,50.035
2026-01-18 16:52:02.871,50.035
2026-01-18 16:52:02.887,50.024
