Timestamp,Distance(m)
2026-01-13 17:34:29.079,25.28
2026-01-13 17:34:29.094,25.278
2026-01-13 17:34:29.110,25.271
2026-01-13 17:34:29.111,25.264
2026-01-13 17:34:29.127,25.267
2026-01-13 17:34:29.146,25.271
2026-01-13 17:34:29.162,25.268
2026-01-13 17:34:29.162,25.272
2026-01-13 17:34:29.179,25.275
2026-01-13 17:34:29.195,25.276
2026-01-13 17:34:29.195,25.273
2026-01-13 17:34:29.213,25.273
2026-01-13 17:34:29.227,25.276
2026-01-13 17:34:29.270,25.277
2026-01-13 17:34:29.270,25.282
2026-01-13 17:34:29.271,25.28
2026-01-13 17:34:29.279,25.281
2026-01-13 17:34:29.296,25.284
2026-01-13 17:34:29.313,25.277
2026-01-13 17:34:29.327,25.276
2026-01-13 17:34:29.345,25.274
2026-01-13 17:34:29.361,25.272
2026-01-13 17:34:29.362,25.269
2026-01-13 17:34:29.378,25.261
2026-01-13 17:34:29.395,25.271
2026-01-13 17:34:29.411,25.273
2026-01-13 17:34:29.412,25.269
2026-01-13 17:34:29.428,25.264
2026-01-13 17:34:29.447,25.258
2026-01-13 17:34:29.448,25.267
2026-01-13 17:34:29.462,25.269
2026-01-13 17:34:29.479,25.265
2026-01-13 17:34:29.496,25.265
2026-01-13 17:34:29.496,25.263
2026-01-13 17:34:29.512,25.266
2026-01-13 17:34:29.528,25.261
2026-01-13 17:34:29.546,25.261
2026-01-13 17:34:29.546,25.257
2026-01-13 17:34:29.561,25.258
2026-01-13 17:34:29.578,25.262
2026-01-13 17:34:29.578,25.262
2026-01-13 17:34:29.595,25.269
2026-01-13 17:34:29.611,25.269
2026-01-13 17:34:29.627,25.269
2026-01-13 17:34:29.628,25.268
2026-01-13 17:34:29.646,25.274
2026-01-13 17:34:29.661,25.274
2026-01-13 17:34:29.679,25.276
2026-01-13 17:34:29.680,25.277
2026-01-13 17:34:29.696,25.273
2026-01-13 17:34:29.712,25.27
2026-01-13 17:34:29.713,25.279
2026-01-13 17:34:29.730,25.274
2026-01-13 17:34:29.746,25.273
2026-01-13 17:34:29.747,25.28
2026-01-13 17:34:29.761,25.278
2026-01-13 17:34:29.778,25.279
2026-01-13 17:34:29.793,25.281
2026-01-13 17:34:29.794,25.281
2026-01-13 17:34:29.819,25.271
2026-01-13 17:34:29.819,25.27
2026-01-13 17:34:29.843,25.272
2026-01-13 17:34:29.843,25.27
2026-01-13 17:34:29.859,25.274
2026-01-13 17:34:29.877,25.283
2026-01-13 17:34:29.895,25.283
2026-01-13 17:34:29.895,25.282
2026-01-13 17:34:29.910,25.284
2026-01-13 17:34:29.928,25.283
2026-01-13 17:34:29.929,25.279
2026-01-13 17:34:29.944,25.279
2026-01-13 17:34:29.960,25.283
2026-01-13 17:34:29.978,25.283
2026-01-13 17:34:29.978,25.284
2026-01-13 17:34:29.993,25.287
2026-01-13 17:34:30.010,25.285
2026-01-13 17:34:30.010,25.281
2026-01-13 17:34:30.027,25.283
2026-01-13 17:34:30.043,25.282
2026-01-13 17:34:30.061,25.28
2026-01-13 17:34:30.061,25.283
2026-01-13 17:34:30.076,25.287
2026-01-13 17:34:30.096,25.289
2026-01-13 17:34:30.096,25.291
2026-01-13 17:34:30.110,25.289
2026-01-13 17:34:30.129,25.285
2026-01-13 17:34:30.131,25.289
2026-01-13 17:34:30.146,25.287
2026-01-13 17:34:30.161,25.284
2026-01-13 17:34:30.178,25.288
2026-01-13 17:34:30.179,25.29
2026-01-13 17:34:30.194,25.284
