Timestamp,Device Name,Address,Distance (m),Confidence Level
1/18/2026 17:05:58.557,Nordic CS Reflector A,E2:13:07:97:B1:7E,2.04,2
1/18/2026 17:05:58.558,Nordic CS Reflector A,E2:13:07:97:B1:7E,2.04,2
1/18/2026 17:05:58.757,Nordic CS Reflector A,E2:13:07:97:B1:7E,2.01,2
1/18/2026 17:05:59.050,Nordic CS Reflector A,E2:13:07:97:B1:7E,2.04,2
1/18/2026 17:05:59.051,Nordic CS Reflector A,E2:13:07:97:B1:7E,2.04,2
1/18/2026 17:05:59.507,Nordic CS Reflector A,E2:13:07:97:B1:7E,2.01,2
1/18/2026 17:05:59.509,Nordic CS Reflector A,E2:13:07:97:B1:7E,2.01,2
1/18/2026 17:05:59.510,Nordic CS Reflector A,E2:13:07:97:B1:7E,2.01,2
1/18/2026 17:05:59.718,Nordic CS Reflector A,E2:13:07:97:B1:7E,2.08,2
1/18/2026 17:05:59.719,Nordic CS Reflector A,E2:13:07:97:B1:7E,2.08,2
1/18/2026 17:05:59.720,Nordic CS Reflector A,E2:13:07:97:B1:7E,2.08,2
1/18/2026 17:05:59.984,Nordic CS Reflector A,E2:13:07:97:B1:7E,2.01,2
1/18/2026 17:05:59.985,Nordic CS Reflector A,E2:13:07:97:B1:7E,2.01,2
1/18/2026 17:06:00.223,Nordic CS Reflector A,E2:13:07:97:B1:7E,2.01,2
1/18/2026 17:06:00.224,Nordic CS Reflector A,E2:13:07:97:B1:7E,2.01,2
1/18/2026 17:06:00.337,Nordic CS Reflector A,E2:13:07:97:B1:7E,0.87,2
1/18/2026 17:06:00.338,Nordic CS Reflector A,E2:13:07:97:B1:7E,0.87,2
1/18/2026 17:06:00.640,Nordic CS Reflector A,E2:13:07:97:B1:7E,0.87,2
1/18/2026 17:06:00.641,Nordic CS Reflector A,E2:13:07:97:B1:7E,0.87,2
1/18/2026 17:06:00.845,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.53,2
1/18/2026 17:06:00.846,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.53,2
1/18/2026 17:06:01.064,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.75,2
1/18/2026 17:06:01.065,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.75,2
1/18/2026 17:06:01.318,Nordic CS Reflector A,E2:13:07:97:B1:7E,2.26,2
1/18/2026 17:06:01.319,Nordic CS Reflector A,E2:13:07:97:B1:7E,2.26,2
1/18/2026 17:06:01.320,Nordic CS Reflector A,E2:13:07:97:B1:7E,2.26,2
1/18/2026 17:06:01.600,Nordic CS Reflector A,E2:13:07:97:B1:7E,5.56,2
1/18/2026 17:06:01.973,Nordic CS Reflector A,E2:13:07:97:B1:7E,4.17,2
1/18/2026 17:06:02.179,Nordic CS Reflector A,E2:13:07:97:B1:7E,4.17,2
1/18/2026 17:06:02.180,Nordic CS Reflector A,E2:13:07:97:B1:7E,4.17,2
1/18/2026 17:06:02.392,Nordic CS Reflector A,E2:13:07:97:B1:7E,4.17,2
1/18/2026 17:06:02.598,Nordic CS Reflector A,E2:13:07:97:B1:7E,4.68,2
1/18/2026 17:06:02.868,Nordic CS Reflector A,E2:13:07:97:B1:7E,4.68,2
1/18/2026 17:06:03.327,Nordic CS Reflector A,E2:13:07:97:B1:7E,4.68,2
1/18/2026 17:06:03.603,Nordic CS Reflector A,E2:13:07:97:B1:7E,5.37,2
1/18/2026 17:06:03.754,Nordic CS Reflector A,E2:13:07:97:B1:7E,5.85,2
1/18/2026 17:06:03.755,Nordic CS Reflector A,E2:13:07:97:B1:7E,5.85,2
1/18/2026 17:06:03.965,Nordic CS Reflector A,E2:13:07:97:B1:7E,5.85,2
1/18/2026 17:06:03.966,Nordic CS Reflector A,E2:13:07:97:B1:7E,5.85,2
1/18/2026 17:06:04.236,Nordic CS Reflector A,E2:13:07:97:B1:7E,5.85,2
1/18/2026 17:06:04.679,Nordic CS Reflector A,E2:13:07:97:B1:7E,5.85,2
1/18/2026 17:06:04.890,Nordic CS Reflector A,E2:13:07:97:B1:7E,5.85,2
1/18/2026 17:06:04.891,Nordic CS Reflector A,E2:13:07:97:B1:7E,5.85,2
1/18/2026 17:06:05.430,Nordic CS Reflector A,E2:13:07:97:B1:7E,5.85,2
1/18/2026 17:06:05.672,Nordic CS Reflector A,E2:13:07:97:B1:7E,7.09,2
1/18/2026 17:06:05.673,Nordic CS Reflector A,E2:13:07:97:B1:7E,7.09,2
1/18/2026 17:06:06.032,Nordic CS Reflector A,E2:13:07:97:B1:7E,8.12,2
1/18/2026 17:06:06.254,Nordic CS Reflector A,E2:13:07:97:B1:7E,9.58,2
1/18/2026 17:06:06.255,Nordic CS Reflector A,E2:13:07:97:B1:7E,9.58,2
1/18/2026 17:06:06.508,Nordic CS Reflector A,E2:13:07:97:B1:7E,8.96,2
1/18/2026 17:06:06.509,Nordic CS Reflector A,E2:13:07:97:B1:7E,8.96,2
1/18/2026 17:06:06.672,Nordic CS Reflector A,E2:13:07:97:B1:7E,8.96,2
1/18/2026 17:06:06.914,Nordic CS Reflector A,E2:13:07:97:B1:7E,8.38,2
1/18/2026 17:06:07.364,Nordic CS Reflector A,E2:13:07:97:B1:7E,8.38,2
1/18/2026 17:06:07.365,Nordic CS Reflector A,E2:13:07:97:B1:7E,8.38,2
1/18/2026 17:06:07.591,Nordic CS Reflector A,E2:13:07:97:B1:7E,8.7,2
1/18/2026 17:06:07.807,Nordic CS Reflector A,E2:13:07:97:B1:7E,9.62,2
1/18/2026 17:06:07.808,Nordic CS Reflector A,E2:13:07:97:B1:7E,9.62,2
1/18/2026 17:06:08.165,Nordic CS Reflector A,E2:13:07:97:B1:7E,9.62,2
1/18/2026 17:06:08.166,Nordic CS Reflector A,E2:13:07:97:B1:7E,9.62,2
1/18/2026 17:06:08.339,Nordic CS Reflector A,E2:13:07:97:B1:7E,9.91,2
1/18/2026 17:06:08.590,Nordic CS Reflector A,E2:13:07:97:B1:7E,10.53,2
1/18/2026 17:06:08.591,Nordic CS Reflector A,E2:13:07:97:B1:7E,10.53,2
1/18/2026 17:06:08.837,Nordic CS Reflector A,E2:13:07:97:B1:7E,11.41,2
1/18/2026 17:06:08.968,Nordic CS Reflector A,E2:13:07:97:B1:7E,12.4,2
1/18/2026 17:06:08.969,Nordic CS Reflector A,E2:13:07:97:B1:7E,12.4,2
1/18/2026 17:06:09.238,Nordic CS Reflector A,E2:13:07:97:B1:7E,12.4,2
1/18/2026 17:06:09.239,Nordic CS Reflector A,E2:13:07:97:B1:7E,12.4,2
1/18/2026 17:06:09.450,Nordic CS Reflector A,E2:13:07:97:B1:7E,11.38,2
1/18/2026 17:06:09.451,Nordic CS Reflector A,E2:13:07:97:B1:7E,11.38,2
1/18/2026 17:06:09.965,Nordic CS Reflector A,E2:13:07:97:B1:7E,11.34,0
1/18/2026 17:06:10.102,Nordic CS Reflector A,E2:13:07:97:B1:7E,11.34,2
1/18/2026 17:06:10.353,Nordic CS Reflector A,E2:13:07:97:B1:7E,11.96,2
