Timestamp,Device Name,Address,Distance (m),Confidence Level
1/14/2026 16:14:28.521,Nordic CS Reflector A,E2:13:07:97:B1:7E,0.58,2
1/14/2026 16:14:28.747,Nordic CS Reflector A,E2:13:07:97:B1:7E,0.62,2
1/14/2026 16:14:28.748,Nordic CS Reflector A,E2:13:07:97:B1:7E,0.62,2
1/14/2026 16:14:29.033,Nordic CS Reflector A,E2:13:07:97:B1:7E,0.62,2
1/14/2026 16:14:29.034,Nordic CS Reflector A,E2:13:07:97:B1:7E,0.62,2
1/14/2026 16:14:29.535,Nordic CS Reflector A,E2:13:07:97:B1:7E,0.62,2
1/14/2026 16:14:29.536,Nordic CS Reflector A,E2:13:07:97:B1:7E,0.62,2
1/14/2026 16:14:29.753,Nordic CS Reflector A,E2:13:07:97:B1:7E,0.65,2
1/14/2026 16:14:29.754,Nordic CS Reflector A,E2:13:07:97:B1:7E,0.65,2
1/14/2026 16:14:29.935,Nordic CS Reflector A,E2:13:07:97:B1:7E,0.65,2
1/14/2026 16:14:29.936,Nordic CS Reflector A,E2:13:07:97:B1:7E,0.65,2
1/14/2026 16:14:30.174,Nordic CS Reflector A,E2:13:07:97:B1:7E,0.69,2
1/14/2026 16:14:30.176,Nordic CS Reflector A,E2:13:07:97:B1:7E,0.69,2
1/14/2026 16:14:30.177,Nordic CS Reflector A,E2:13:07:97:B1:7E,0.69,2
1/14/2026 16:14:30.480,Nordic CS Reflector A,E2:13:07:97:B1:7E,0.69,2
1/14/2026 16:14:30.481,Nordic CS Reflector A,E2:13:07:97:B1:7E,0.69,2
1/14/2026 16:14:30.482,Nordic CS Reflector A,E2:13:07:97:B1:7E,0.69,2
1/14/2026 16:14:30.918,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.02,2
1/14/2026 16:14:31.501,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.75,2
1/14/2026 16:14:31.747,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.75,2
1/14/2026 16:14:32.187,Nordic CS Reflector A,E2:13:07:97:B1:7E,2.12,2
1/14/2026 16:14:32.456,Nordic CS Reflector A,E2:13:07:97:B1:7E,2.7,2
1/14/2026 16:14:32.617,Nordic CS Reflector A,E2:13:07:97:B1:7E,3.22,2
1/14/2026 16:14:32.618,Nordic CS Reflector A,E2:13:07:97:B1:7E,3.22,2
1/14/2026 16:14:32.821,Nordic CS Reflector A,E2:13:07:97:B1:7E,3.51,2
1/14/2026 16:14:33.115,Nordic CS Reflector A,E2:13:07:97:B1:7E,3.73,2
1/14/2026 16:14:33.116,Nordic CS Reflector A,E2:13:07:97:B1:7E,3.73,2
1/14/2026 16:14:33.368,Nordic CS Reflector A,E2:13:07:97:B1:7E,3.8,2
1/14/2026 16:14:33.581,Nordic CS Reflector A,E2:13:07:97:B1:7E,3.8,0
1/14/2026 16:14:33.582,Nordic CS Reflector A,E2:13:07:97:B1:7E,3.8,0
1/14/2026 16:14:33.765,Nordic CS Reflector A,E2:13:07:97:B1:7E,3.8,2
1/14/2026 16:14:33.766,Nordic CS Reflector A,E2:13:07:97:B1:7E,3.8,2
1/14/2026 16:14:33.983,Nordic CS Reflector A,E2:13:07:97:B1:7E,4.39,2
1/14/2026 16:14:33.984,Nordic CS Reflector A,E2:13:07:97:B1:7E,4.39,2
1/14/2026 16:14:34.237,Nordic CS Reflector A,E2:13:07:97:B1:7E,4.57,2
1/14/2026 16:14:34.238,Nordic CS Reflector A,E2:13:07:97:B1:7E,4.57,2
1/14/2026 16:14:34.239,Nordic CS Reflector A,E2:13:07:97:B1:7E,4.57,2
1/14/2026 16:14:34.783,Nordic CS Reflector A,E2:13:07:97:B1:7E,4.72,2
1/14/2026 16:14:34.784,Nordic CS Reflector A,E2:13:07:97:B1:7E,4.72,2
1/14/2026 16:14:34.956,Nordic CS Reflector A,E2:13:07:97:B1:7E,4.72,0
1/14/2026 16:14:34.957,Nordic CS Reflector A,E2:13:07:97:B1:7E,4.72,0
1/14/2026 16:14:35.145,Nordic CS Reflector A,E2:13:07:97:B1:7E,5.16,0
1/14/2026 16:14:35.349,Nordic CS Reflector A,E2:13:07:97:B1:7E,5.16,2
1/14/2026 16:14:35.651,Nordic CS Reflector A,E2:13:07:97:B1:7E,5.48,2
1/14/2026 16:14:36.084,Nordic CS Reflector A,E2:13:07:97:B1:7E,5.63,2
1/14/2026 16:14:36.396,Nordic CS Reflector A,E2:13:07:97:B1:7E,7.13,2
1/14/2026 16:14:36.397,Nordic CS Reflector A,E2:13:07:97:B1:7E,7.13,2
1/14/2026 16:14:36.488,Nordic CS Reflector A,E2:13:07:97:B1:7E,12.84,2
1/14/2026 16:14:36.489,Nordic CS Reflector A,E2:13:07:97:B1:7E,12.84,2
1/14/2026 16:14:36.697,Nordic CS Reflector A,E2:13:07:97:B1:7E,12.84,2
1/14/2026 16:14:36.698,Nordic CS Reflector A,E2:13:07:97:B1:7E,12.84,2
1/14/2026 16:14:37.417,Nordic CS Reflector A,E2:13:07:97:B1:7E,12.91,2
1/14/2026 16:14:37.633,Nordic CS Reflector A,E2:13:07:97:B1:7E,8.16,2
1/14/2026 16:14:37.634,Nordic CS Reflector A,E2:13:07:97:B1:7E,8.16,2
1/14/2026 16:14:37.885,Nordic CS Reflector A,E2:13:07:97:B1:7E,13.54,2
1/14/2026 16:14:37.886,Nordic CS Reflector A,E2:13:07:97:B1:7E,13.54,2
1/14/2026 16:14:38.108,Nordic CS Reflector A,E2:13:07:97:B1:7E,13.54,0
1/14/2026 16:14:38.109,Nordic CS Reflector A,E2:13:07:97:B1:7E,13.54,0
1/14/2026 16:14:38.306,Nordic CS Reflector A,E2:13:07:97:B1:7E,13.54,2
1/14/2026 16:14:38.307,Nordic CS Reflector A,E2:13:07:97:B1:7E,13.54,2
1/14/2026 16:14:38.778,Nordic CS Reflector A,E2:13:07:97:B1:7E,8.7,2
1/14/2026 16:14:38.779,Nordic CS Reflector A,E2:13:07:97:B1:7E,8.7,2
1/14/2026 16:14:38.997,Nordic CS Reflector A,E2:13:07:97:B1:7E,8.7,2
1/14/2026 16:14:38.998,Nordic CS Reflector A,E2:13:07:97:B1:7E,8.7,2
1/14/2026 16:14:39.179,Nordic CS Reflector A,E2:13:07:97:B1:7E,8.7,2
1/14/2026 16:14:39.412,Nordic CS Reflector A,E2:13:07:97:B1:7E,8.74,2
1/14/2026 16:14:39.413,Nordic CS Reflector A,E2:13:07:97:B1:7E,8.74,2
1/14/2026 16:14:39.674,Nordic CS Reflector A,E2:13:07:97:B1:7E,8.85,2
1/14/2026 16:14:40.112,Nordic CS Reflector A,E2:13:07:97:B1:7E,9.0,2
1/14/2026 16:14:40.113,Nordic CS Reflector A,E2:13:07:97:B1:7E,9.0,2
1/14/2026 16:14:40.326,Nordic CS Reflector A,E2:13:07:97:B1:7E,9.07,2
1/14/2026 16:14:40.528,Nordic CS Reflector A,E2:13:07:97:B1:7E,9.11,2
1/14/2026 16:14:40.744,Nordic CS Reflector A,E2:13:07:97:B1:7E,9.07,2
1/14/2026 16:14:40.745,Nordic CS Reflector A,E2:13:07:97:B1:7E,9.07,2
1/14/2026 16:14:41.065,Nordic CS Reflector A,E2:13:07:97:B1:7E,9.11,2
