Timestamp,Device Name,Address,Distance (m),Confidence Level
1/13/2026 17:47:38.305,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.35,0
1/13/2026 17:47:38.453,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.35,2
1/13/2026 17:47:38.580,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.17,2
1/13/2026 17:47:38.624,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.06,2
1/13/2026 17:47:39.000,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.17,2
1/13/2026 17:47:39.092,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.17,2
1/13/2026 17:47:39.209,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.17,2
1/13/2026 17:47:39.301,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.17,0
1/13/2026 17:47:39.585,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.17,0
1/13/2026 17:47:39.646,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.17,2
1/13/2026 17:47:39.718,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.17,2
1/13/2026 17:47:39.818,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.13,2
1/13/2026 17:47:39.895,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.09,2
1/13/2026 17:47:40.082,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.09,2
1/13/2026 17:47:40.137,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.09,2
1/13/2026 17:47:40.219,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.13,2
1/13/2026 17:47:40.274,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.24,2
1/13/2026 17:47:40.344,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.13,2
1/13/2026 17:47:40.755,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.02,0
1/13/2026 17:47:40.770,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.02,2
1/13/2026 17:47:40.931,Nordic CS Reflector A,E2:13:07:97:B1:7E,49.98,2
1/13/2026 17:47:41.344,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.28,2
1/13/2026 17:47:41.437,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.39,2
1/13/2026 17:47:41.528,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.39,2
1/13/2026 17:47:41.614,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.39,2
1/13/2026 17:47:41.769,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.31,2
1/13/2026 17:47:42.038,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.39,2
1/13/2026 17:47:42.095,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.39,2
1/13/2026 17:47:42.194,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.39,0
1/13/2026 17:47:42.340,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.61,2
1/13/2026 17:47:42.548,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.31,2
1/13/2026 17:47:42.613,Nordic CS Reflector A,E2:13:07:97:B1:7E,50.68,2
