Timestamp,Device Name,Address,Distance (m),Confidence Level
1/14/2026 16:34:29.592,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.09,2
1/14/2026 16:34:29.664,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.09,2
1/14/2026 16:34:29.847,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.13,2
1/14/2026 16:34:29.910,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.17,2
1/14/2026 16:34:29.911,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.17,2
1/14/2026 16:34:29.968,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.17,2
1/14/2026 16:34:29.969,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.17,2
1/14/2026 16:34:30.021,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.17,2
1/14/2026 16:34:30.022,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.17,2
1/14/2026 16:34:30.116,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.2,2
1/14/2026 16:34:30.117,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.2,2
1/14/2026 16:34:30.414,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.24,2
1/14/2026 16:34:30.415,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.24,2
1/14/2026 16:34:30.493,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.28,2
1/14/2026 16:34:30.542,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.28,2
1/14/2026 16:34:30.543,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.28,2
1/14/2026 16:34:30.566,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.35,2
1/14/2026 16:34:30.567,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.35,2
1/14/2026 16:34:30.613,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.35,2
1/14/2026 16:34:30.622,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.35,2
1/14/2026 16:34:30.925,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.35,2
1/14/2026 16:34:30.926,Nordic CS Reflector A,E2:13:07:97:B1:7E,1.35,2
1/14/2026 16:34:30.992,Nordic CS Reflector A,E2:13:07:97:B1:7E,0.8,2
1/14/2026 16:34:30.993,Nordic CS Reflector A,E2:13:07:97:B1:7E,0.8,2
